日期,主队,客队,主队进球,客队进球,比分,参考盘口,实际盘口,预测结果,先进球方,sb_λ_主队初,sb_λ_主队终,sb_λ_客队初,sb_λ_客队终,xl_λ_主队初,xl_λ_主队终,xl_λ_客队初,xl_λ_客队终,odds_fingerprint
2026-6-11,哥倫比亞,約旦,2,0,2:00,-1.0,-1.75,1:00,主队,2.563865783765582,2.450023962144083,0.5466622795316218,0.5846808738689205,2.5584452197431307,2.579617251925444,0.5325425258836717,0.596048155713014,5d2672c9dfa26e5e63f53d7263eb9784
2026-6-11,約旦,尼日利亞,2,2,2:02,0.5,1.0,1:01,主队,1.0168624354309743,0.8281533617158773,1.6024236438893265,1.81689177112497,0.9593930169074566,0.8062714107055431,1.5899145955146563,1.7803740998664563,48cd964985460fa5af73145d7831dfcb
2026-6-11,約旦,哥斯達黎加,2,2,2:02,0.0,0.25,0:00,主队,1.1192145165052396,1.126005107135205,1.0898289574997009,1.2655228253184951,1.099674063296218,1.0715617557831352,1.218613157599526,1.2371122450653105,97b5f11055a04cc9b4189fbdda2de575
2026-6-11,約旦,摩洛哥,2,2,2:02,0.25,0.5,1:01,客队,0.8473556225061973,0.7245529627447832,1.325721101011833,1.215233888364444,0.7753059747336513,0.7472404405962773,1.314530035937984,1.2659889575022811,3468ff01d78b008b2a360e293784b0e3
2026-6-11,奧地利,加納,5,1,5:01,-0.5,-1.0,2:00,主队,1.7865172729847094,1.959138585662911,0.8445196046081266,0.8560041504881719,1.735111975433378,1.8691021657578788,0.8369780182480383,0.8105824106652251,761c27c415246b9ca4b0d1cd56adc2f5
2026-6-11,塞浦路斯,奧地利,0,2,0:02,0.75,1.5,0:02,客队,0.6194207030853395,0.760654828617739,2.300645522444321,2.3978905682689247,0.5920787349851212,0.7632253792469429,2.2972280580695363,2.4099970658043968,d19cebba44b37ec1f90d9194f6a059f9
2026-6-11,阿爾及利亞,危地馬拉,7,0,7:00,-1.0,-1.75,1:00,主队,1.9017901725031885,2.270747778861149,0.5295819306589448,0.4262443652789141,1.736190992581302,2.2468825328894373,0.6329650179419897,0.4186436914606546,0a78bd05e618e3df4a95fa49e084a9c7
2026-6-11,阿爾及利亞,尼日利亞,0,2,0:02,0.0,0.0,1:01,客队,1.0331840956066465,1.0815281808472674,1.1874069085107242,1.198586571686289,1.0026087016851646,1.0762629840015066,1.2316593723843146,1.1808468701179289,7b6e2451f9bca16dbf9b9a9d7e660e90
2026-6-11,阿爾及利亞,剛果民主共和國,0,0,0:00,-0.25,-0.25,1:00,无进球,1.3507540148073445,1.264308297507717,0.8980642439961307,0.8665318081419798,1.3747205108285447,1.2613054283667533,0.8578371469521249,0.8558857099171348,21eed3d422de9a61510ba101cbec63cd
2026-6-11,阿根廷,洪都拉斯,2,0,2:00,-1.25,-2.5,1:00,主队,2.7160631164873035,2.8748263026755527,0.488789566373472,0.4449985804558607,2.628484789546822,2.870736750190331,0.5326032837287802,0.3792178529240538,e9025afaa09c257c89ddf31322ae3b08
2026-6-11,阿根廷,委内瑞拉,1,0,1:00,-1.0,-2.25,2:00,主队,2.2955034845103754,2.6147349801991906,0.7078592896512532,0.4395256249834144,2.3608460796635824,2.7566283611876456,0.5721921710501607,0.4762609882747316,d53de36116ae9377ec84585d2f57f837
2026-6-11,哥倫比亞,哥斯達黎加,3,1,3:01,-1.25,-2.5,1:01,主队,2.700606055553586,2.9281036548114505,0.4115587139634501,0.4561361536066298,2.5912747176429693,2.890958816994716,0.4844739261841385,0.4293429179611871,190ecffce88afd50ec8fb8a666e0c829
2026-6-11,哥倫比亞,克羅地亞,1,2,1:02,-0.25,-0.25,2:00,主队,1.4037352821731102,1.5228416235321534,1.2590475520320463,1.150678551553554,1.376778026897758,1.5178917870705386,1.2184285411379443,1.0921953431255564,f70befe253762c1ee9c9484c7e030ec3
2026-6-11,烏茲別克,委內瑞拉,0,0,0:00,0.0,-0.25,0:00,无进球,1.3009077589595972,1.3298730614299303,1.147011032122547,1.132857836623636,1.3195714432121906,1.330049532189111,1.117857394760618,1.08262257086077,41cf5973880255e281a6cb909b0ab6ac
2026-6-11,烏茲別克,加蓬,3,1,3:01,-0.5,-1.0,1:00,客队,1.612134709778776,1.6751235638579138,0.8230478210527801,0.7174918176787383,1.5938658975593685,1.6709930796257924,0.8171389735349276,0.7224924791917859,8697058c2601aaa1d84358f14930b899
2026-6-11,烏茲別克,埃及,2,0,2:00,0.25,0.25,1:00,主队,1.132371109576059,0.8310864416389878,1.268826572046922,1.126242100444043,0.9786901542079436,0.8398641157774646,1.3153338099389014,1.1399550283873257,bda922109dc798bf0704aba71b078cbe
2026-6-11,剛果民主共和國,丹麥,0,0,0:00,0.5,0.75,1:01,无进球,0.7528151055528343,0.7867918213586542,1.7136741002361644,1.6512850677483566,0.645408595276371,0.766931096827457,1.754760333220615,1.632900423779371,9b5921da130a22bea89eb21eeef35aee
2026-6-11,剛果民主共和國,牙買加,0,0,0:00,-0.5,0.75,0:01,无进球,1.4404799206315264,1.4496506633671256,0.90091488195349,0.6053092081129273,1.3690275179316511,1.4781413436559996,0.9113536724211688,0.5464924808337469,07bd8f65b6ef8f0c92b57b891d21326c
2026-6-11,博茨瓦納,剛果民主共和國,0,3,0:03,0.75,1.5,0:02,客队,0.4731822969455613,0.509648450101094,2.264401815974486,2.0684728675637234,0.4902856403009069,0.4770978386050593,2.0420226898687512,2.094738318730966,39a128905542bc9e73116be7b248f64d
2026-6-11,塞內加爾,剛果民主共和國,1,1,1:01,-0.5,-0.75,1:01,客队,1.573859349007065,1.56226471957068,0.6634392312881044,0.6758858406225307,1.484867004366092,1.5657827132028848,0.7112834864001325,0.6729670464502213,068c659f98a9103ea567be2288a931ca
2026-6-11,葡萄牙,智利,2,1,2:01,-1.0,-2.0,2:01,主队,2.5831699897863167,2.6055992857258485,0.6692994429307254,0.6365615813707143,2.546056984301254,2.62304856352377,0.6544488771194905,0.6313734581099604,b45ea03983abd909dc5e74a086fd797c
2026-6-11,愛爾蘭,葡萄牙,2,0,2:00,0.75,1.25,1:01,主队,0.7430912136836034,0.6376957608530195,2.216427421064052,2.002629596871448,0.7072104089427549,0.612103243672426,2.230717967938163,1.92033166223626,272c1ec3d41e92c77a7ba249e0e2de3e
2026-6-11,匈牙利,葡萄牙,2,3,2:03,0.75,1.0,1:01,主队,0.8274121899326019,0.822870481993888,2.013842856663061,2.13407793546088,0.8529126930249923,0.9186069279754728,1.985382925528822,2.077217753371738,e60387cf81471ca7fd765ab1b3cb3594
2026-6-11,巴拿馬,多米尼加共和國,4,2,4:02,-0.75,-1.75,1:00,主队,2.28433348535371,2.3632611240196573,0.7780767050066972,0.6354708522040967,2.3457349090296047,2.353298704815562,0.7374867037623386,0.585796324369546,aa700bc8235063e63018ee9eea73e98c
2026-6-11,巴西,巴拿馬,6,2,6:02,-1.25,-2.25,2:00,主队,2.9064528195883903,2.8483543858182285,0.4211730205651929,0.4875039591501577,2.82697918371586,2.9198665800479566,0.4522591950387451,0.3605625736161393,a0aa5a7a446760022c19373ab1e24a7e
2026-6-11,威爾斯,加納,1,1,1:01,-0.25,-0.5,1:00,客队,1.497831408904621,1.4722124473783484,0.946881203619173,0.9509804183675822,1.449425927819196,1.3882076327897084,0.922568759188782,0.9203534617395832,c271668a2bf5c54f8379a0d324a2be85
2026-6-11,南非,加納,1,0,1:00,-0.5,-1.25,1:00,主队,1.915655812527829,1.894567030470775,0.602554842478098,0.6664600357702459,1.9324328944187623,1.9959215008349669,0.7797653248761698,0.6816843452263807,ddd90a4c39b21188fe6987b30fbcb34a
2026-6-11,克羅地亞,斯洛文尼亞,2,1,2:01,-0.5,-1.25,1:00,主队,1.979015991206719,1.924888844109868,0.6209927472320882,0.702301564504444,1.96845302320046,1.8762906300047024,0.5561787645679177,0.6864831933582867,952a9bcd3cf3232f42bb77f03034b436
2026-6-11,克羅地亞,比利時,0,2,0:02,0.0,0.0,1:01,客队,1.4206230904106043,1.369939246005942,1.3611264487999273,1.3938192042816815,1.3674932897359389,1.3325268391110348,1.3257843177561126,1.3287434191738163,f8e2c76fc54d0a8c41e178c7c453a1cc
2026-6-11,黑山,克羅地亞,2,3,2:03,0.5,1.0,0:02,主队,0.652726746488859,0.9222784309035388,2.382545689014392,2.090089237593609,0.6286806281579733,0.8738941131633038,2.3394528200010845,2.0483050094545567,becf1ff3b6b7b139fc1fa4096df792ca
2026-6-11,阿爾巴尼亞,英格蘭,0,2,0:02,0.5,1.5,0:02,客队,0.8574694489963356,0.5176940555114029,2.048839781461944,2.0262706923171465,0.7319950108897885,0.5023276175914889,2.037203092346099,2.043875218287652,3e241ac2c33c0f99330122c36e5b6fe3
2026-6-11,英格蘭,塞爾維亞,2,0,2:00,-0.75,-1.5,2:00,主队,2.109475750096101,2.318733986086908,0.6649649288402723,0.6431180959211115,2.18448933393482,2.2629289591982693,0.658288757327908,0.6465243930765024,62f0eb9c59b5effe5c5fe396de7eaa47
2026-6-11,坦帕灣暴徒,查勒斯頓炮台,2,2,2:02,-0.25,-0.75,1:01,主队,1.7738594278883002,1.6830640452555103,1.1044722304629726,1.0397286966029695,1.7811012957877663,1.7400720165336103,0.8900255857156566,0.9263264027805074,1b81b2c795ff44524877363479ae4cbf
2026-6-11,底特律城,埃爾帕索機車,1,1,1:01,-0.25,-0.5,1:01,客队,1.6329069110004175,1.6811277541088916,1.202862052948647,1.173965914909302,1.7779339173462547,1.6839363757815486,1.151551075537429,1.1592591428054626,c6974892c3f0430e6bfc0dc5a680cc62
2026-6-11,博伊西ac,列治文踢球者,2,1,2:01,-0.5,-1.0,2:01,主队,2.048781196094519,2.135299144562595,1.0425887989462452,1.000674655346036,0.0,0.0,0.0,0.0,1ae8bb948db28355e068c31f2c949aa8
2026-6-11,鳳凰城展翅,路易斯維爾fc,0,2,0:02,0.0,0.25,1:01,客队,1.2352675084142937,1.367190156313815,1.601032314981796,1.5890167447054402,1.334830995669927,1.2916841794385454,1.5022498495903502,1.508881472509148,9972cee99fa33eaa59efe44786d3cfec
2026-6-11,av阿爾塔,薩拉索塔天堂,3,1,3:01,-0.25,-0.25,1:01,主队,1.594346180803989,1.5515247375977834,1.2636298547890443,1.289690718320066,1.5834964717464608,1.5819871775865948,1.207506963969084,1.1922169266509357,d145401ae1ae95b4c9d69e970a05734b
2026-6-11,土耳其,格魯吉亞,4,1,4:01,-0.5,-1.0,2:01,主队,2.029511044529527,2.099597502711309,0.8121641735328119,1.183066262750628,2.0084105136754298,2.044844078161953,0.7830492632879459,1.149867926950081,1a31dba33b09bda0060d90d87d717e12
2026-6-11,葡萄牙,瑞士,4,0,4:00,-0.5,-1.0,2:01,主队,1.562891956940638,1.905939599304206,0.8215722005232615,0.9041239286483403,1.5283590093819872,1.8653279446989,0.8165735722209045,0.8920875364377354,54e0afdc30cafd53132ab08f73bc1869
2026-6-12,墨西哥,南非,2,0,2:00,-0.75,-1.25,1:01,主队,1.8426457727090284,1.87105496481622,0.7619935868390518,0.5720763548901036,1.7610567494041809,1.7262712704139285,0.7250730723570376,0.5270447188625036,7a3a10fa327ac3e3b99510b037054c32
2026-6-12,阿簡尼斯女足,塞爾福斯女足,5,1,5:01,-0.25,-0.25,1:01,主队,1.8173910221873748,1.8457766184667304,1.5581745062040235,1.5171111870483778,1.6076350689590273,1.6781290029463167,1.4060286624561575,1.4942034378902445,c8baafd3cc26f6598b81ad5390b8dd5d
2026-6-12,艾沙巴柏,傑拉,1,0,1:00,-0.5,-0.75,1:00,主队,1.6835446483402428,1.785340928613396,1.11704236102485,0.9480325686418564,1.5146178719932606,1.738019677132184,1.0482413578102598,0.9010942779353212,2f4b839832f5652358557ea616ab7573
2026-6-12,葡萄牙u20,加拿大u20,6,1,6:01,-0.75,-1.5,2:00,主队,2.22514530456068,2.3427509621338856,0.8436656742097562,0.6907935197755719,2.156109244499054,2.291480668902982,0.8484809599500378,0.7416260297284901,1c65dffb9f87ce8d68b0cf0287257ca5
2026-6-12,佛羅倫達,奧尼沙拉,4,2,4:02,-0.5,-0.75,2:01,主队,1.980164371838688,2.1791906375469443,1.3092950986066838,1.3233637492536274,1.979115492387129,2.131502019894054,1.2915757705224644,1.2841301651428028,0439934cd6b8bc0d5a9bc72fd89ed72f
2026-6-12,希爾星堡,蘭斯干拿,0,3,0:03,0.0,0.0,1:01,客队,1.4614847816452845,1.3428571998784542,1.3426204150473335,1.4644988644359518,1.419884940612168,1.3217679282898085,1.3013154547158874,1.4191500237665624,ac39bd09eb174c579340238ebbe3c203
2026-6-12,ppj學院,亞特蘭提斯,3,3,3:03,-0.25,-0.25,2:01,主队,2.0532686971887792,2.111445025369509,1.633319733407222,1.8296630766922075,2.03470767837561,2.090487072323876,1.6603181719086262,1.7127024254237606,1989371e9f30967a29d89d6d69c24ef3
2026-6-12,譚柏利,ols奧陸,3,0,3:00,-0.5,-0.75,1:01,主队,1.7442789919976538,1.9434513864004768,1.3930294839833492,1.1813158703835562,1.7015552478788023,1.901229929064252,1.3726720940821455,1.2149801632715884,489cd47c19707ea1f84c2161aafb24fd
2026-6-12,印尼u19,澳洲u19,0,1,0:01,0.25,0.75,1:01,客队,1.0471882821885052,1.1867392240333892,1.8691252522415207,1.873507425576684,1.0483143283351264,1.237837528837785,1.7636804596163174,1.750889145031108,e67da6fbf0e64d18ce0e35608ade4a10
2026-6-12,阿克圖比b隊,奧杜斯基克,1,4,1:04,0.0,0.25,1:01,客队,1.4857626320626005,1.6859498189936044,2.070229434296865,1.892291137649536,1.5560253776521948,1.7119676423869574,2.1193222981791218,1.85144085897981,420d3cc01c90b3ca9325319f7a244601
2026-6-12,委內瑞拉u20,日本u19,0,1,0:01,0.25,0.5,1:01,客队,0.9923670089285948,1.1767737747748168,2.0407272345350207,1.6974532399015565,0.9289020559061874,1.120431930819195,1.9810522041386065,1.6135518668370414,053a316b9a9afdba70e6dd0da41364fb
2026-6-12,寧平fc,維特爾fc,4,1,4:01,0.0,0.0,1:01,主队,1.2579157729110904,1.0799961482668612,1.073146943268018,1.0293172048873291,1.1916274913317908,1.0189032510818428,1.087703731436492,0.981995528478474,e8d93958f40b446cacbb01a4ce76be8f
2026-6-12,南定,胡志明市,2,4,2:04,-0.25,-0.5,1:00,客队,1.4597727192271996,1.4718832102063348,0.8757281576288252,0.9723013023393255,1.4050937752692307,1.5291938701831098,0.8562334293890871,0.8384180606277913,4b658e13fe6a334da0708886b552f975
2026-6-12,泰國u19,柬埔寨u19,4,0,4:00,-0.75,-1.75,2:00,主队,2.6529438600945947,2.597400991719221,0.8337823583372579,0.8832385418526374,2.7331744339962216,2.6918396337843844,0.6187952645022288,0.7657550242607611,1fcd8cc9dab06776310fd469554667f1
2026-6-12,德利城,聖巴特里,0,0,0:00,0.0,0.25,1:01,无进球,1.128797135182836,1.021261410574093,1.282541613269772,1.2619208602313128,1.1345307086695102,0.984801909150518,1.2067928625758175,1.2130303248869037,6e7499307933c47cc3dd9f52c4119477
2026-6-12,德利城,戈爾韋聯,1,1,1:01,-0.25,-0.5,1:00,客队,1.609249096253401,1.5331702379560488,1.0074597732438502,0.9102191402837292,1.5725646042006771,1.5004485957461635,0.9503601079636208,0.890713829365659,1cf1a47d5087110d65481cf507336399
2026-6-12,德利城,沙姆洛克流浪,1,0,1:00,0.0,0.0,1:01,主队,1.0800911562525126,1.1196737369615108,1.3038417474330488,1.2285249655548487,0.9870760080302337,1.08196110543699,1.3114530310121486,1.2078702750247008,7ee60130b480c4d30744e50bdba65f01
2026-6-12,德利城,杜希達聯,2,2,2:02,-0.5,-1.0,1:00,主队,1.8006392923984391,1.7577379665671224,0.8227506467104703,0.770518889742167,1.7330614104007949,1.7053152227989696,0.819107891482618,0.7772972081810511,15acdbc421702250de99abea09ecd2d6
2026-6-12,德利城,舒爾本,1,2,1:02,-0.25,-0.25,1:01,客队,1.3557323591157031,1.3877301937262494,1.1239153292154571,1.109841624905401,1.3408123972086423,1.3566347853341594,1.0829456516830598,1.0776330456243757,6377805f3251cdcc0a9e98dc60f7b16d
2026-6-12,施利高流浪,布咸美恩斯,1,3,1:03,0.5,1.0,0:01,客队,0.9556792126032616,0.786473206231984,1.665952043340634,1.8761763240072584,0.9281315672199736,0.769971922885468,1.6501403278473254,1.8375766401563207,f745a9f574ac9c59776eecc0079106a6
2026-6-12,戈爾韋聯,布咸美恩斯,2,4,2:04,0.25,0.5,1:01,客队,1.0474400047423225,1.017234382814736,1.5214998152025738,1.5568458160395189,1.055122126864939,1.0145762917645218,1.522019756092148,1.5405406442617229,fbf95f51d404b22c668d150f41f2b2c1
2026-6-12,鄧達克,布咸美恩斯,1,3,1:03,0.0,0.0,1:01,主队,1.2494999456481304,1.4240215614310456,1.380278968033873,1.445765666285909,1.2359576316948282,1.3716348907276572,1.3464810139551853,1.363403536539315,8db507862c2d8690d17f582290b22bd3
2026-6-12,聖巴特里,布咸美恩斯,3,1,3:01,0.0,-0.25,1:01,客队,1.3476137252429226,1.3284436905228052,0.9566874249687632,1.1522315211698593,1.2267971701474156,1.325080551273271,0.9445151079570356,1.1144677826659883,1fd6cf34444178631e71c48eb4686631
2026-6-12,沙姆洛克流浪,布咸美恩斯,2,1,2:01,0.0,-0.25,1:01,主队,1.3796896706628123,1.207650722190407,1.1748190504212566,1.0607529206570725,1.300677247830813,1.1902666551778844,1.1371150571402688,1.020089083987516,893f2081ec929ee01809551f9655ea75
2026-6-12,戈爾韋聯,沙姆洛克流浪,1,3,1:03,0.25,0.5,1:01,客队,0.9739041471485133,1.0567032263204317,1.4477122897291217,1.5282437086784308,0.9710674851323664,1.0023053745351465,1.4117812704456087,1.4872674590906667,4a8fa816416eddbd21f517f2e2a55796
2026-6-12,戈爾韋聯,聖巴特里,2,2,2:02,0.25,0.5,1:01,客队,0.9654373408310072,1.1137201744379612,1.51306042891579,1.6593665911979445,0.935859885922502,1.062745795327887,1.4079250916370347,1.5822132833562494,5c3eb4f0ed10d39b7066ce63b73fdde4
2026-6-12,戈爾韋聯,德利城,2,1,2:01,0.0,0.0,1:01,主队,1.1227287780532107,1.0766166923323484,1.363849307072968,1.1117722298601571,1.0636749302884505,1.0842467342943694,1.3420975748103854,1.0968670490312606,7239915858021a6709c9f3e9e3f83090
2026-6-12,戈爾韋聯,屈福特聯,4,3,4:03,-0.5,-0.75,1:00,主队,1.710139977369709,1.7721555191025986,1.0917041874888271,0.9076804694259188,1.6521518033544809,1.7225363087282746,1.0431875147227114,0.8843382233516321,41dd4a0e5e69d9d123dc28591ddb7bce
2026-6-12,杜希達聯,鄧達克,1,1,1:01,0.0,0.0,1:01,客队,1.3061503945247912,1.437006639671371,1.6526961317049176,1.4782927763721103,1.297581180571845,1.388464771861043,1.6183392865430974,1.4259921624391,ff1a7b00d64d777b9768f6518e1cce45
2026-6-12,屈福特聯,鄧達克,3,3,3:03,0.5,0.75,1:01,客队,1.1151177273634325,1.1766672546582844,1.97505227101572,1.961413671093892,1.053886811856089,1.1427570248325216,1.9384619881114025,1.8913587375218983,6f078510a156561efa63299857188222
2026-6-12,施利高流浪,鄧達克,2,0,2:00,0.25,0.25,0:01,主队,1.0882268724310296,1.1460831008971322,1.533786323,1.5191169579581587,1.018494603934513,1.125996815439393,1.484898799815216,1.487471063195832,ae5f694523f447499cf6ebea7d5c426d
2026-6-12,舒爾本,鄧達克,2,3,2:03,-0.25,-0.75,1:00,客队,1.556813399135904,1.7262446975615209,0.9359314067505544,0.9794853587302548,1.4831460933202223,1.6912841001609429,0.9157167087255692,0.9584469110450318,1eef887837ab77b2920bc668f7433103
2026-6-12,布咸美恩斯,鄧達克,1,1,1:01,-0.5,-1.0,1:00,主队,1.6782972270080383,1.8962416017607373,0.999579000239712,0.8687305493093945,1.4914491811864363,1.883725518798275,0.9837261396569286,0.8447997686361738,13da5e23974ede0890f3af23ff484179
2026-6-12,舒爾本,戈爾韋聯,1,1,1:01,-0.5,-0.75,1:00,主队,1.7609913159990536,1.8006880734629342,1.071246906830536,0.9807387331752392,1.690016048392574,1.7606935831541894,1.0026432310946536,0.9794591350217208,7bc457104bf1d1412beb54cddd7461aa
2026-6-12,舒爾本,屈福特聯,2,1,2:01,-0.75,-1.25,1:00,主队,2.234857913713629,2.0719729832143634,0.7973988339763882,0.7936720628648143,2.172457127147528,2.039961162170388,0.7579614040577896,0.7813453306794734,5925e78f7e8cab11b8f0010fe443734e
2026-6-12,舒爾本,施利高流浪,0,0,0:00,-0.5,-1.0,1:00,无进球,1.8918915179152795,1.991723206584822,0.8223308199854947,0.8416434694665866,1.8779811741568568,1.9373417351711968,0.7885423579295687,0.7946625545367721,c3cfd14273f019bc380183862d253bf3
2026-6-12,舒爾本,杜希達聯,3,4,3:04,-0.5,-0.75,1:00,主队,1.5994980107661263,1.800139114503484,0.835800224011578,0.8947644934671382,1.599407928236365,1.7890797060333457,0.8526945808498797,0.8837528488208214,bf9368d481e2162226fefd61fe23f149
2026-6-12,舒爾本,德利城,1,2,1:02,-0.25,-0.5,1:01,客队,1.3289055063216215,1.4535837485668195,1.1239496920011405,0.8457001193728364,1.237529337913677,1.436188678531666,1.103765041985718,0.8314844814053991,0b03f0b2d00570fb5eea5232e369f8c7
2026-6-12,布咸美恩斯,沙姆洛克流浪,1,2,1:02,-0.25,-0.25,1:01,主队,1.2726805773254954,1.3839069174934278,1.1659703964407342,1.114235221535571,1.2280013062930517,1.352304097522853,1.1580348138745953,1.0745899827215737,c62c3e6b57c959ddb0fd794128896ef2
2026-6-12,鄧達克,沙姆洛克流浪,1,0,1:00,0.0,0.25,1:01,主队,1.2632084730746131,1.363950165068022,1.4541449220603586,1.599647738883606,1.2372429607128537,1.3449255034663556,1.4147782314225907,1.5317342739665107,73bd1bf4f52a5563e1d722eb92739f20
2026-6-12,聖巴特里,沙姆洛克流浪,0,1,0:01,0.0,-0.25,1:01,客队,1.257358179733812,1.28949763234276,1.075771002258263,1.0521547503502091,1.1905049929694536,1.2755767646637035,1.0750198738912538,1.0162434479272762,defae002057cdc219cc54309e26e0f37
2026-6-12,聖巴特里,舒爾本,0,1,0:01,-0.25,-0.75,1:01,客队,1.5831547395887802,1.577224903750819,1.0028035863446028,0.8711423531899369,1.5443928664289004,1.5611237291463014,0.9812331811965124,0.8839903404162515,edd0fb61318aa626776e15e4308e6b23
2026-6-12,聖巴特里,屈福特聯,4,1,4:01,-0.75,-1.5,1:00,客队,2.5605377179921622,2.331937883462368,0.606469312415253,0.7597248768557855,2.5140039935771177,2.309363453198352,0.590214525595499,0.712540035755087,a4cd6f7b906155ca2e66aafea048c83a
2026-6-12,聖巴特里,施利高流浪,4,1,4:01,-0.75,-1.5,1:00,主队,2.100049512953708,2.18963596705232,0.6413725002102983,0.5727467468850913,2.03066292372942,2.1277241064130425,0.6268586041427067,0.545236790800599,fa09bfa0f582a7f568440c6dff458c73
2026-6-12,屈福特聯,杜希達聯,2,1,2:01,0.0,0.0,1:00,客队,1.4055412155119402,1.401854972978713,1.55310779720415,1.309590500356942,1.285716223682064,1.4022085803851423,1.412324768649618,1.2868332643821538,5bf8d139672c0e91c83dd2bf3c753fa4
2026-6-12,布咸美恩斯,杜希達聯,2,1,2:01,-0.5,-1.0,1:00,主队,1.8454929332980767,1.9400308698496205,0.8039339525677783,0.813408110630803,1.828443373546328,1.853789661953324,0.7657273251664687,0.7950646205663521,dc1dcd5f781c0aabdb4aa52837e7585f
2026-6-12,沙姆洛克流浪,杜希達聯,4,1,4:01,-0.5,-1.0,1:00,主队,1.8652186125347905,1.8720391249484123,0.7081587570289422,0.8544607601078416,1.8042052077492845,1.8111561741377264,0.7015035236301737,0.7849295708088797,83142686e66f0ca6dfd84b14e5465618
2026-6-12,屈福特聯,德利城,2,2,2:02,0.25,0.75,1:00,客队,0.91596490408496,1.01908612389572,1.7476390166646223,1.748901244945385,0.8920997149353412,0.987298875119472,1.6859868778164022,1.6945921453812045,50a09bc9fab930843d99cf4032a13356
2026-6-12,屈福特聯,戈爾韋聯,1,1,1:01,0.25,0.25,1:00,客队,1.2026950633083775,1.164317913902039,1.433271756912043,1.4735003357992809,1.1732135021505326,1.157759930859112,1.4814469010035825,1.4371553754827493,b0468be2a80276779fad4fe183594995
2026-6-12,屈福特聯,沙姆洛克流浪,1,1,1:01,0.5,1.25,1:01,主队,0.8169241337058609,0.7937228199407911,2.039419579259259,1.9924895281031263,0.8277243328971213,0.7798092664298304,1.938364788144152,1.9248052894639625,85b68e686358514fa4249d46cfad51f2
2026-6-12,沙姆洛克流浪,施利高流浪,1,2,1:02,-0.75,-1.5,1:00,主队,2.1539884695935374,2.239623175558121,0.6858378315062481,0.6399815550387438,2.0862192435792166,2.2658854112593123,0.6566755763174167,0.6007096910692801,13b9e58e3623d6226a18258cce2690ee
2026-6-12,杜希達聯,施利高流浪,1,0,1:00,-0.5,-0.75,1:00,主队,1.5070036213267808,1.735257475560388,1.008731355569228,0.9401579348083002,1.4131063893152775,1.6636774275875297,0.982962882835624,0.9458930357541548,854678bc1689ae26f001f98b8dced846
2026-6-12,布咸美恩斯,施利高流浪,1,2,1:02,-0.75,-1.5,1:00,主队,2.132409606573008,2.1204323643719047,0.6864719192580754,0.6696420519701981,2.033271621614517,2.0685730953827743,0.6738079717798799,0.6502086910621196,653829a9175c712e7106a58d00892d85
2026-6-12,奧達斯,科布雷索,2,1,2:01,-0.5,-0.75,1:01,客队,1.75054622521339,1.8525526669115828,1.0162018809457267,1.0862664112287013,1.7089607375203153,1.8000985203799018,0.9730647015772484,1.0122548208277633,febea8a35500f61bd4ec2620a20e341c
2026-6-12,奧達斯,巴拉卡斯中央隊,2,0,2:00,0.0,-0.25,1:01,主队,1.3117592189159717,1.266016541131679,1.122791131013327,1.0705569768719885,1.3021998728216198,1.2377309687380134,1.099379423000888,0.9839628787807192,81ccb6210a452c6e4cd8772b2e81ada4
2026-6-12,奧達斯,華斯高,1,2,1:02,0.25,0.25,1:01,主队,1.1974306047887098,1.0059551764193726,1.0970955030638825,1.2762629165616486,1.0561731116165085,1.0023493391300895,1.2745564897194084,1.2599245449394518,d4d802cf4686fa41048bb0d5438ae60c
2026-6-12,奧達斯,卡拉雷聯,1,1,1:01,0.0,0.0,1:01,客队,1.3929151232004866,1.1628076039186328,1.1225464794577409,1.1786406381562924,1.339000291040803,1.1237844079197392,1.0839332521453755,1.1496368798925287,5b5f7ee26bc09ac9b8b49c23f8f21903
2026-6-12,奧達斯,利馬切,2,2,2:02,0.0,0.0,1:01,主队,1.456830426277349,1.4045646301848862,1.3438708195877842,1.374857606783214,1.4081595762931196,1.337213673475374,1.2732641237838065,1.3203606046376213,e31dcfcf000484a4e5be149c21959c87
2026-6-12,柏利斯天奴,塞雷那,5,1,5:01,-0.25,-0.5,1:01,主队,1.4958390351977398,1.613481114220615,0.9965007903556818,1.1806458678174865,1.4147010965026487,1.5311053700712298,0.9729315163043532,1.1385462938939217,7a528f4333ace3cfbb7cf5a55b850070
2026-6-12,迪康塞普森,塞雷那,3,3,3:03,0.0,0.0,1:01,主队,1.388268289196026,1.182627499267422,1.1602225305800606,1.2070993725592607,1.321780033076524,1.1716130117967702,1.1273769225395252,1.1716130117967702,80236e2f98d430299c8983f0b73c7627
2026-6-12,智利大學,塞雷那,4,0,4:00,-0.5,-0.75,1:00,主队,1.956535578758616,1.774994845501314,0.7935805145936544,0.8994436820398243,1.7594798677185932,1.735322375560966,0.7231732810992633,0.8375378888405853,d1b1826d1150069bca3d9a3907c31be9
2026-6-12,卡拉雷聯,塞雷那,2,1,2:01,0.0,-0.25,1:01,客队,1.351282845357506,1.2775068328870958,1.0656418804755172,1.1212181515110842,1.3331819683086057,1.232822167366688,1.043606361366962,1.1021537753070978,572016f23ee97df682acdee6dc68852d
